score_id,student_id,course_id,exam_type_id,exam_name,exam_date,score,score_level,ranking,teacher_id,comments,difficulty,completion_status
277,7,4,1,物理期中考试,2025-07-15,59.3,E,266.0,9,物理期中考试表现E级,中等,全部完成
278,7,4,2,物理期末考试,2024-11-08,53.3,E,483.0,5,物理期末考试表现E级,简单,全部完成
279,7,4,3,物理月考,2024-01-17,92.6,A,215.0,8,物理月考表现A级,困难,全部完成
280,7,4,4,物理单元测试,2024-02-06,83.0,B,387.0,2,,困难,全部完成
281,7,5,1,化学期中考试,2025-04-05,63.8,D,139.0,9,化学期中考试表现D级,困难,全部完成
282,7,5,2,化学期末考试,2024-04-22,55.9,E,217.0,5,化学期末考试表现E级,简单,完整
283,7,5,3,化学月考,2024-12-17,92.0,A,244.0,5,化学月考表现A级,简单,完整
284,7,5,4,化学单元测试,2025-04-07,79.1,C,206.0,5,化学单元测试表现C级,简单,完整
285,7,6,1,生物期中考试,2024-11-24,80.6,B,358.0,5,生物期中考试表现B级,中等,部分未完成
286,7,6,2,生物期末考试,2024-07-18,78.1,C,366.0,8,生物期末考试表现C级,中等,全部完成
287,7,6,3,生物月考,2024-06-17,52.2,E,424.0,3,生物月考表现E级,中等,全部完成
288,7,6,4,生物单元测试,2025-01-03,65.0,D,97.0,5,,中等,完整
289,7,7,1,历史期中考试,2024-01-14,77.4,C,46.0,9,历史期中考试表现C级,简单,全部完成
290,7,7,2,历史期末考试,2025-11-29,74.3,C,108.0,8,历史期末考试表现C级,中等,部分未完成
291,7,7,3,历史月考,2025-04-26,80.6,B,367.0,1,历史月考表现B级,中等,完整
292,7,7,4,历史单元测试,2024-06-01,72.5,C,68.0,2,,中等,全部完成
293,7,8,1,地理期中考试,2025-08-09,64.1,D,251.0,8,,简单,完整
294,7,8,2,地理期末考试,2025-12-27,57.8,E,410.0,10,地理期末考试表现E级,中等,完整
295,7,8,3,地理月考,2025-01-20,79.4,A,149.0,1,地理月考表现A级,中等,完整
296,7,8,4,地理单元测试,2025-12-11,91.9,A,259.0,2,地理单元测试表现A级,中等,完整
297,7,9,1,政治期中考试,2025-06-04,87.7,B,465.0,3,政治期中考试表现B级,困难,全部完成
298,7,9,2,政治期末考试,2024-08-28,51.6,E,,3,政治期末考试表现E级,中等,全部完成
299,7,9,3,政治月考,2025-08-31,83.2,B,285.0,7,政治月考表现B级,简单,完整
300,7,9,4,政治单元测试,2025-11-04,47.6,E,393.0,7,,简单,完整
301,7,10,1,体育期中考试,2025-09-03,71.6,C,,6,体育期中考试表现C级,中等,完整
302,7,10,2,体育期末考试,2025-05-31,70.9,C,200.0,3,体育期末考试表现C级,困难,部分未完成
303,7,10,3,体育月考,2025-11-14,58.2,E,383.0,5,,中等,部分未完成
304,7,10,4,体育单元测试,2024-02-02,81.6,B,203.0,1,体育单元测试表现B级,中等,完整
305,7,13,1,信息技术期中考试,2024-06-20,93.1,A,481.0,2,信息技术期中考试表现A级,困难,全部完成
306,7,13,2,信息技术期末考试,2024-12-10,97.9,A,470.0,5,信息技术期末考试表现A级,中等,部分未完成
307,7,13,3,信息技术月考,2024-08-16,65.7,D,12.0,9,信息技术月考表现D级,中等,部分未完成
308,7,13,4,信息技术单元测试,2025-07-10,46.1,E,407.0,7,信息技术单元测试表现E级,中等,全部完成
309,8,1,1,语文期中考试,2024-02-28,51.5,E,194.0,8,语文期中考试表现E级,中等,完整
310,8,1,2,语文期末考试,2024-02-24,46.8,E,,1,,中等,部分未完成
311,8,1,3,语文月考,2024-11-25,88.9,B,225.0,10,语文月考表现B级,中等,完整
312,8,1,4,语文单元测试,2024-06-18,86.6,B,68.0,4,语文单元测试表现B级,简单,全部完成
313,8,2,1,数学期中考试,2024-03-23,83.0,B,420.0,7,数学期中考试表现B级,简单,部分未完成
314,8,2,2,数学期末考试,2024-05-25,88.6,B,215.0,3,数学期末考试表现B级,困难,全部完成
315,8,2,3,数学月考,2025-01-26,45.5,E,395.0,2,数学月考表现E级,困难,完整
316,8,2,4,数学单元测试,2024-05-21,69.8,C,363.0,2,数学单元测试表现C级,简单,全部完成
317,8,3,1,英语期中考试,2025-09-26,91.5,A,364.0,9,英语期中考试表现A级,简单,完整
318,8,3,2,英语期末考试,2025-03-06,52.8,E,177.0,9,英语期末考试表现E级,困难,部分未完成
319,8,3,3,英语月考,2024-02-18,68.7,D,150.0,4,英语月考表现D级,中等,完整
320,8,3,4,英语单元测试,2024-08-25,79.7,E,3.0,4,英语单元测试表现E级,中等,全部完成
321,8,4,1,物理期中考试,2025-12-03,92.3,A,481.0,1,物理期中考试表现A级,困难,完整
322,8,4,2,物理期末考试,2025-07-05,84.5,B,261.0,6,物理期末考试表现B级,中等,完整
323,8,4,3,物理月考,2024-05-17,65.2,D,451.0,1,物理月考表现D级,中等,完整
324,8,4,4,物理单元测试,2024-06-13,63.2,D,329.0,7,物理单元测试表现D级,中等,完整
325,8,5,1,化学期中考试,2025-11-17,60.0,D,408.0,1,化学期中考试表现D级,简单,完整
326,8,5,2,化学期末考试,2025-06-09,96.7,A,465.0,3,化学期末考试表现A级,简单,部分未完成
327,8,5,3,化学月考,2025-09-06,69.9,B,189.0,6,,困难,完整
328,8,5,4,化学单元测试,2025-03-28,50.6,E,288.0,2,化学单元测试表现E级,简单,部分未完成
329,8,6,1,生物期中考试,2024-04-20,57.9,E,196.0,7,生物期中考试表现E级,困难,完整
330,8,6,2,生物期末考试,2024-03-19,79.6,A,393.0,9,生物期末考试表现A级,中等,完整
331,8,6,3,生物月考,2025-11-30,81.8,B,,3,,困难,完整
332,8,6,4,生物单元测试,2025-02-17,59.0,E,20.0,1,,困难,完整
333,8,7,1,历史期中考试,2024-04-11,83.7,B,338.0,10,历史期中考试表现B级,困难,完整
334,8,7,2,历史期末考试,2024-11-01,75.5,C,1.0,1,历史期末考试表现C级,简单,完整
335,8,7,3,历史月考,2025-01-30,55.9,E,311.0,2,,中等,全部完成
336,8,7,4,历史单元测试,2024-11-23,87.4,B,226.0,10,历史单元测试表现B级,中等,全部完成
337,8,8,1,地理期中考试,2025-01-11,48.3,E,,5,地理期中考试表现E级,困难,部分未完成
338,8,8,2,地理期末考试,2025-09-11,74.3,C,51.0,7,地理期末考试表现C级,中等,全部完成
339,8,8,3,地理月考,2025-01-30,75.7,C,425.0,7,地理月考表现C级,简单,全部完成
340,8,8,4,地理单元测试,2024-02-21,70.2,C,34.0,7,地理单元测试表现C级,简单,部分未完成
341,8,9,1,政治期中考试,2025-01-01,50.2,E,372.0,6,政治期中考试表现E级,中等,完整
342,8,9,2,政治期末考试,2025-07-02,74.7,C,94.0,5,政治期末考试表现C级,中等,完整
343,8,9,3,政治月考,2025-08-22,87.8,B,317.0,6,政治月考表现B级,中等,全部完成
344,8,9,4,政治单元测试,2024-01-25,68.0,D,491.0,4,政治单元测试表现D级,中等,完整
345,8,10,1,体育期中考试,2025-08-04,84.0,B,223.0,10,体育期中考试表现B级,困难,完整
346,8,10,2,体育期末考试,2024-09-20,62.8,D,49.0,8,体育期末考试表现D级,困难,全部完成
347,8,10,3,体育月考,2025-04-14,49.6,E,259.0,5,体育月考表现E级,中等,完整
348,8,10,4,体育单元测试,2024-10-31,92.5,A,156.0,6,体育单元测试表现A级,中等,完整
349,8,13,1,信息技术期中考试,2025-05-18,79.0,C,,8,信息技术期中考试表现C级,中等,完整
350,8,13,2,信息技术期末考试,2025-06-09,66.0,D,,6,信息技术期末考试表现D级,困难,完整
351,8,13,3,信息技术月考,2024-12-13,88.6,B,278.0,5,信息技术月考表现B级,困难,完整
352,8,13,4,信息技术单元测试,2024-06-22,62.1,D,443.0,1,信息技术单元测试表现D级,困难,全部完成
353,9,1,1,语文期中考试,2024-08-28,83.8,B,50.0,9,语文期中考试表现B级,简单,全部完成
354,9,1,2,语文期末考试,2025-10-26,50.6,E,245.0,3,语文期末考试表现E级,中等,完整
355,9,1,3,语文月考,2025-09-02,84.7,B,284.0,7,语文月考表现B级,困难,全部完成
356,9,1,4,语文单元测试,2025-12-23,67.2,D,162.0,10,语文单元测试表现D级,中等,完整
357,9,2,1,数学期中考试,2024-01-07,58.5,E,482.0,6,数学期中考试表现E级,中等,完整
358,9,2,2,数学期末考试,2025-11-12,87.6,B,53.0,7,数学期末考试表现B级,简单,全部完成
359,9,2,3,数学月考,2025-08-18,80.1,B,418.0,5,数学月考表现B级,简单,完整
360,9,2,4,数学单元测试,2024-10-29,89.3,C,310.0,6,数学单元测试表现C级,困难,完整
361,9,3,1,英语期中考试,2024-04-22,54.5,E,422.0,1,英语期中考试表现E级,困难,完整
362,9,3,2,英语期末考试,2025-06-26,69.9,C,418.0,1,英语期末考试表现C级,中等,完整
363,9,3,3,英语月考,2024-07-24,94.3,A,253.0,2,英语月考表现A级,简单,全部完成
364,9,3,4,英语单元测试,2024-03-14,78.5,C,469.0,8,英语单元测试表现C级,中等,完整
365,9,4,1,物理期中考试,2025-09-09,61.7,D,313.0,9,物理期中考试表现D级,简单,部分未完成
366,9,4,2,物理期末考试,2024-07-21,72.5,C,58.0,10,物理期末考试表现C级,困难,部分未完成
367,9,4,3,物理月考,2025-05-18,61.8,D,260.0,4,物理月考表现D级,困难,完整
368,9,4,4,物理单元测试,2024-09-01,69.6,B,199.0,2,物理单元测试表现B级,中等,完整
369,9,5,1,化学期中考试,2025-11-29,61.7,D,429.0,10,化学期中考试表现D级,中等,完整
370,9,5,2,化学期末考试,2025-04-17,88.4,B,340.0,5,化学期末考试表现B级,中等,完整
371,9,5,3,化学月考,2025-07-07,79.1,C,58.0,1,化学月考表现C级,简单,完整
372,9,5,4,化学单元测试,2025-03-20,95.7,A,173.0,2,化学单元测试表现A级,困难,完整
373,9,6,1,生物期中考试,2024-10-24,71.5,C,,8,生物期中考试表现C级,困难,完整
374,9,6,2,生物期末考试,2025-10-20,62.1,D,473.0,5,生物期末考试表现D级,中等,部分未完成
375,9,6,3,生物月考,2024-07-31,51.6,E,,1,生物月考表现E级,中等,部分未完成
376,9,6,4,生物单元测试,2024-01-29,77.3,C,,7,生物单元测试表现C级,中等,完整
377,9,7,1,历史期中考试,2025-08-03,93.0,A,17.0,4,历史期中考试表现A级,中等,部分未完成
378,9,7,2,历史期末考试,2024-01-11,92.9,A,241.0,4,历史期末考试表现A级,中等,完整
379,9,7,3,历史月考,2024-11-16,80.7,B,157.0,9,历史月考表现B级,中等,部分未完成
380,9,7,4,历史单元测试,2025-03-31,87.9,B,62.0,8,历史单元测试表现B级,困难,全部完成
381,9,8,1,地理期中考试,2025-07-31,48.6,E,356.0,8,地理期中考试表现E级,困难,完整
382,9,8,2,地理期末考试,2025-12-09,85.8,B,369.0,6,地理期末考试表现B级,困难,完整
383,9,8,3,地理月考,2025-11-04,93.4,A,411.0,4,地理月考表现A级,困难,完整
384,9,8,4,地理单元测试,2024-11-18,74.8,C,49.0,1,地理单元测试表现C级,简单,全部完成
385,9,9,1,政治期中考试,2025-07-31,59.8,C,187.0,2,政治期中考试表现C级,中等,全部完成
386,9,9,2,政治期末考试,2025-03-27,95.6,A,239.0,9,政治期末考试表现A级,简单,完整
387,9,9,3,政治月考,2025-04-18,68.8,D,472.0,7,政治月考表现D级,困难,完整
388,9,9,4,政治单元测试,2024-11-29,79.2,C,280.0,5,政治单元测试表现C级,简单,完整
389,9,10,1,体育期中考试,2024-10-14,70.6,C,49.0,4,体育期中考试表现C级,困难,完整
390,9,10,2,体育期末考试,2024-02-13,63.5,D,455.0,4,体育期末考试表现D级,中等,部分未完成
391,9,10,3,体育月考,2024-10-14,71.7,C,343.0,8,体育月考表现C级,困难,完整
392,9,10,4,体育单元测试,2025-02-09,62.6,D,174.0,3,体育单元测试表现D级,困难,完整
393,9,13,1,信息技术期中考试,2025-06-13,92.4,A,277.0,8,,中等,完整
394,9,13,2,信息技术期末考试,2025-11-11,95.0,A,166.0,7,信息技术期末考试表现A级,中等,完整
395,9,13,3,信息技术月考,2024-11-15,88.0,B,391.0,1,信息技术月考表现B级,困难,完整
396,9,13,4,信息技术单元测试,2025-08-14,78.8,C,386.0,4,,中等,完整
397,10,1,1,语文期中考试,2025-06-04,92.5,A,1.0,7,语文期中考试表现A级,中等,完整
398,10,1,2,语文期末考试,2025-02-27,58.6,E,460.0,3,语文期末考试表现E级,中等,完整
399,10,1,3,语文月考,2024-03-02,93.3,A,468.0,5,语文月考表现A级,中等,完整
400,10,1,4,语文单元测试,2025-02-10,46.9,E,,8,语文单元测试表现E级,简单,部分未完成
401,10,2,1,数学期中考试,2025-06-26,74.8,C,452.0,8,数学期中考试表现C级,简单,部分未完成
402,10,2,2,数学期末考试,2025-12-01,88.0,B,349.0,10,数学期末考试表现B级,中等,完整
403,10,2,3,数学月考,2024-09-20,77.6,C,84.0,4,数学月考表现C级,简单,部分未完成
404,10,2,4,数学单元测试,2024-06-13,97.0,A,194.0,7,,中等,全部完成
405,10,3,1,英语期中考试,2024-09-09,86.8,B,267.0,2,英语期中考试表现B级,困难,完整
406,10,3,2,英语期末考试,2024-09-07,63.9,D,,1,英语期末考试表现D级,困难,全部完成
407,10,3,3,英语月考,2024-09-15,55.3,E,46.0,4,英语月考表现E级,中等,全部完成
408,10,3,4,英语单元测试,2025-06-29,75.7,C,260.0,4,英语单元测试表现C级,简单,完整
409,10,4,1,物理期中考试,2024-01-21,82.4,B,234.0,9,物理期中考试表现B级,困难,完整
410,10,4,2,物理期末考试,2024-08-02,70.9,C,73.0,4,物理期末考试表现C级,中等,部分未完成
411,10,4,3,物理月考,2025-08-23,59.4,C,53.0,8,,困难,完整
412,10,4,4,物理单元测试,2025-04-04,78.9,C,253.0,10,物理单元测试表现C级,简单,部分未完成
413,10,5,1,化学期中考试,2024-02-06,68.1,D,396.0,1,化学期中考试表现D级,中等,完整
414,10,5,2,化学期末考试,2025-01-11,59.4,D,66.0,3,,中等,完整
415,10,5,3,化学月考,2024-01-31,68.9,D,305.0,2,,中等,完整
416,10,5,4,化学单元测试,2024-08-11,64.9,D,52.0,6,,简单,完整
417,10,6,1,生物期中考试,2024-02-08,85.6,B,167.0,4,生物期中考试表现B级,简单,完整
418,10,6,2,生物期末考试,2024-02-22,91.9,A,224.0,1,生物期末考试表现A级,中等,部分未完成
419,10,6,3,生物月考,2025-07-24,45.8,E,10.0,1,生物月考表现E级,简单,完整
420,10,6,4,生物单元测试,2025-09-01,88.5,B,317.0,7,生物单元测试表现B级,中等,完整
421,10,7,1,历史期中考试,2024-08-05,72.4,C,240.0,5,历史期中考试表现C级,中等,完整
422,10,7,2,历史期末考试,2025-05-23,70.1,C,495.0,6,历史期末考试表现C级,中等,完整
423,10,7,3,历史月考,2024-11-02,66.8,D,11.0,3,历史月考表现D级,困难,部分未完成
424,10,7,4,历史单元测试,2025-01-24,91.3,A,212.0,3,历史单元测试表现A级,困难,全部完成
425,10,8,1,地理期中考试,2025-03-23,91.6,A,46.0,3,地理期中考试表现A级,简单,完整
426,10,8,2,地理期末考试,2025-04-15,59.2,E,250.0,4,地理期末考试表现E级,简单,全部完成
427,10,8,3,地理月考,2025-11-18,49.7,E,,5,地理月考表现E级,简单,完整
428,10,8,4,地理单元测试,2024-05-14,66.0,D,372.0,1,地理单元测试表现D级,中等,全部完成
429,10,9,1,政治期中考试,2024-05-28,65.8,D,255.0,9,政治期中考试表现D级,中等,全部完成
430,10,9,2,政治期末考试,2025-07-07,60.3,D,453.0,1,政治期末考试表现D级,中等,完整
431,10,9,3,政治月考,2024-05-03,80.1,B,214.0,5,政治月考表现B级,中等,全部完成
432,10,9,4,政治单元测试,2025-05-25,45.3,E,377.0,3,政治单元测试表现E级,困难,完整
433,10,10,1,体育期中考试,2024-04-21,62.3,D,419.0,6,,简单,完整
434,10,10,2,体育期末考试,2024-04-24,45.6,E,70.0,1,体育期末考试表现E级,中等,完整
435,10,10,3,体育月考,2024-11-09,75.8,C,193.0,9,体育月考表现C级,中等,部分未完成
436,10,10,4,体育单元测试,2024-01-20,93.7,A,183.0,10,体育单元测试表现A级,简单,部分未完成
437,10,13,1,信息技术期中考试,2025-01-29,59.4,C,450.0,9,,简单,部分未完成
438,10,13,2,信息技术期末考试,2025-06-08,92.0,A,287.0,5,信息技术期末考试表现A级,中等,完整
439,10,13,3,信息技术月考,2024-11-03,80.8,B,403.0,3,信息技术月考表现B级,中等,全部完成
440,10,13,4,信息技术单元测试,2025-09-11,84.6,B,61.0,9,信息技术单元测试表现B级,简单,全部完成
441,11,1,1,语文期中考试,2024-03-11,55.5,E,161.0,7,语文期中考试表现E级,中等,完整
442,11,1,2,语文期末考试,2025-07-01,45.0,E,340.0,8,语文期末考试表现E级,简单,全部完成
443,11,1,3,语文月考,2025-07-07,56.2,E,449.0,3,语文月考表现E级,简单,部分未完成
444,11,1,4,语文单元测试,2024-09-02,86.4,B,319.0,6,语文单元测试表现B级,中等,完整
445,11,2,1,数学期中考试,2024-11-07,80.7,B,412.0,7,数学期中考试表现B级,中等,完整
446,11,2,2,数学期末考试,2024-06-05,61.1,D,453.0,8,数学期末考试表现D级,简单,完整
447,11,2,3,数学月考,2024-12-04,50.6,E,232.0,5,数学月考表现E级,中等,完整
448,11,2,4,数学单元测试,2025-10-06,77.9,C,414.0,1,数学单元测试表现C级,中等,完整
449,11,3,1,英语期中考试,2024-04-05,68.6,D,81.0,2,英语期中考试表现D级,简单,完整
450,11,3,2,英语期末考试,2025-11-14,79.8,C,262.0,1,英语期末考试表现C级,简单,全部完成
451,11,3,3,英语月考,2024-02-02,81.6,B,161.0,1,英语月考表现B级,中等,全部完成
452,11,3,4,英语单元测试,2024-05-12,52.5,E,,8,英语单元测试表现E级,简单,完整
453,11,4,1,物理期中考试,2025-04-14,76.7,C,255.0,4,物理期中考试表现C级,中等,完整
454,11,4,2,物理期末考试,2024-09-28,65.1,D,45.0,2,物理期末考试表现D级,困难,完整
455,11,4,3,物理月考,2024-10-11,52.8,E,427.0,5,,中等,完整
456,11,4,4,物理单元测试,2025-03-25,66.5,D,362.0,5,物理单元测试表现D级,困难,完整
457,11,5,1,化学期中考试,2025-12-09,77.6,C,,9,化学期中考试表现C级,简单,完整
458,11,5,2,化学期末考试,2024-03-30,64.7,D,203.0,2,化学期末考试表现D级,中等,全部完成
459,11,5,3,化学月考,2024-01-21,67.1,D,237.0,5,化学月考表现D级,中等,全部完成
460,11,5,4,化学单元测试,2025-10-10,97.4,A,264.0,9,,中等,完整
461,11,6,1,生物期中考试,2025-05-24,81.6,B,401.0,3,生物期中考试表现B级,中等,完整
462,11,6,2,生物期末考试,2024-02-19,84.8,B,5.0,7,生物期末考试表现B级,困难,完整
463,11,6,3,生物月考,2024-06-29,83.5,B,30.0,5,生物月考表现B级,简单,完整
464,11,6,4,生物单元测试,2024-07-10,92.8,A,284.0,10,生物单元测试表现A级,中等,全部完成
465,11,7,1,历史期中考试,2024-09-19,62.7,D,121.0,8,历史期中考试表现D级,中等,完整
466,11,7,2,历史期末考试,2024-01-31,56.2,E,30.0,10,历史期末考试表现E级,简单,部分未完成
467,11,7,3,历史月考,2024-06-24,82.8,B,495.0,3,历史月考表现B级,中等,完整
468,11,7,4,历史单元测试,2024-06-28,82.2,B,144.0,7,历史单元测试表现B级,困难,完整
469,11,8,1,地理期中考试,2024-10-01,91.2,A,87.0,2,地理期中考试表现A级,中等,完整
